	ERR1842997	ERR1842998	ERR1842999	ERR1843000	ERR1843001	ERR1843002	ERR1843003	ERR1843004	ERR1843005	ERR1843006	ERR1843007	ERR1843008	ERR1843009	ERR1843010	ERR1843011	ERR1843012	ERR1843013	ERR1843014	ERR1843015	ERR1843016	ERR1843017	ERR1843018	ERR1843019	ERR1843020	ERR1843021	ERR1843022	ERR1843023
ERR1843007	0.07852499138390669	0.1173988147107337	0.07069929469614263	0.1228621073109455	0.1027855537701591	0.1182367689307613	0.1125339280702752	0.08928535728090051	0.1339557399656051	0.07811249425533352	0	0.1190670614660571	0.1402755343433991	0.1060950565966664	0.08793405958148068	0.08561911164053085	0.08901982716722304	0.1055028553002767	0.1293542791271965	0.09136993268292047	0.1151929670972002	0.1380759306137219	0.129793307824756	0.1374267484413468	0.1319257759318249	0.1393464488445473	0.1552751611927315
ERR1843008	0.1030588403949241	0.09263795857888138	0.06568420247561657	0.1001200960746051	0.1224201582127994	0.04835829744149978	0.09443440240541703	0.0638090005810053	0.1105758380968298	0.1294998192121566	0.1190670614660571	0	0.09938691645211271	0.1163352791469559	0.1215537892636848	0.08715260283877245	0.09318449549765036	0.09532117765373804	0.1237636921769047	0.05513717767647303	0.1092818738114253	0.134762701830542	0.1090754868348228	0.1297765272484761	0.1238598769158063	0.1312774672451792	0.1465772661977278
ERR1843009	0.1012270489175092	0.05527111716704731	0.09757275491107453	0.06534946072949868	0.07625989488881282	0.08405979632016268	0.1151910658694703	0.06910592918112705	0.03401368678532008	0.1250235618662179	0.1402755343433991	0.09938691645211271	0	0.06678596160599838	0.1434302476222744	0.08263693174635217	0.1105294117120592	0.1025008976313274	0.07611350249498521	0.09253284175473846	0.0781548837614587	0.0846976009683052	0.05933352253483645	0.07873325573473708	0.1050183101105867	0.09038965949797442	0.1074336460413552
ERR1843010	0.06587966933028899	0.08146505897500966	0.0902695382716739	0.07467197684031968	0.01808112337738872	0.1091620513553382	0.1289864770844209	0.07579442038707496	0.05609385679265106	0.09285914553959537	0.1060950565966664	0.1163352791469559	0.06678596160599838	0	0.1295973068696893	0.05548855737738732	0.1206187754894584	0.1203551243388698	0.06410899822418858	0.09147720829165847	0.06040408220522828	0.07852858123253185	0.07138465644321816	0.07099641499018861	0.07851529244100212	0.08414321895037662	0.09969179739942334
ERR1843011	0.08900155612620581	0.1359093028342939	0.07944708528436109	0.1191468603064229	0.1330962647219824	0.117022435201288	0.1065138457207875	0.09236637910581064	0.1375063263661742	0.07276987060979714	0.08793405958148068	0.1215537892636848	0.1434302476222744	0.1295973068696893	0	0.09599947552235485	0.06062096281151503	0.06648115419062138	0.1458394204847989	0.1086713402064682	0.1379432432910768	0.1559698238920786	0.1391358921296894	0.1523215679698512	0.1535976782459521	0.1607860817209031	0.1761454299983055
ERR1843012	0.05358870609345335	0.07927526759378289	0.06454061420332183	0.05668781673705704	0.05973230622446564	0.080565153332398	0.0848119408849746	0.04090281568075838	0.07768214374132153	0.09209560009136789	0.08561911164053085	0.08715260283877245	0.08263693174635217	0.05548855737738732	0.09599947552235485	0	0.09270655298576673	0.1038932541117012	0.07020838798193929	0.05786715314857367	0.06455349764316198	0.0798493339274705	0.07268763867185631	0.07679750004466722	0.07936168650304438	0.08603767957160507	0.1029662140616698
ERR1843013	0.08437821499737173	0.1244024288814359	0.06641983095386308	0.1050691102434357	0.1249218777390829	0.08435455298752073	0.08850286631840142	0.07033551316345461	0.1107581762534878	0.07064220636840451	0.08901982716722304	0.09318449549765036	0.1105294117120592	0.1206187754894584	0.06062096281151503	0.09270655298576673	0	0.03231414013315563	0.1468816468020271	0.09540558711627074	0.1410006694792101	0.1571433204278224	0.1310181648675473	0.1505982186459313	0.1554639289372713	0.161561920722154	0.179915138956493
ERR1843014	0.08850848207974116	0.1359077474834347	0.08105409710162953	0.1132852621081906	0.1254885905075809	0.08926518540634543	0.1060530291063686	0.08524542666385315	0.1077679068690024	0.06736269486926674	0.1055028553002767	0.09532117765373804	0.1025008976313274	0.1203551243388698	0.06648115419062138	0.1038932541117012	0.03231414013315563	0	0.1578229341426447	0.1087943169765275	0.1541756749185464	0.1720414997938724	0.1425744936236014	0.1641890150545259	0.170881124441208	0.1769166137789051	0.1948728585219121
ERR1843015	0.09256705750465681	0.0604482319752491	0.1090672897321773	0.08606162315476994	0.07263499888056821	0.1286528673288917	0.1307125713847295	0.08644076474682846	0.08130187662399703	0.1336641098025446	0.1293542791271965	0.1237636921769047	0.07611350249498521	0.06410899822418858	0.1458394204847989	0.07020838798193929	0.1468816468020271	0.1578229341426447	0	0.09068885470870415	0.03287305994188912	0.01874568514620266	0.04462337208937199	0.02613934523500823	0.04148167691128143	0.03646043869758001	0.04101311533870678
ERR1843016	0.08243337548142696	0.06531187339271559	0.04937373644495274	0.07841117413985577	0.09865367067074414	0.0802672899172891	0.08245904142668085	0.04246019586711502	0.09328339543441294	0.1098424394876643	0.09136993268292047	0.05513717767647303	0.09253284175473846	0.09147720829165847	0.1086713402064682	0.05786715314857367	0.09540558711627074	0.1087943169765275	0.09068885470870415	0	0.07051592141817632	0.09771913882568073	0.08045693678668007	0.1001604639837402	0.07829736464277563	0.09281449609412069	0.1007501644218759
